id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
136598,Lovely Historic Italianate House,657173,Allison,?,Western Addition,37.77520286,-122.4275269,Private room,125,3,271,6/22/2016,4.54,1,202
13735374,Cute studio in the heart of Hayes Valley,8200131,Joyce,?,Western Addition,37.77717101,-122.4247974,Entire home/apt,149,2,0,,,1,91
2742151,Spacious 2BR 1BA in SHARED House,7131736,Stacie,?,Western Addition,37.77802946,-122.443078,Entire home/apt,240,3,32,6/10/2016,1.24,1,294
7329651,Beautiful Apt near Golden Gate park,9563748,Tarush,?,Western Addition,37.77683873,-122.4415334,Private room,88,2,1,8/24/2015,0.1,1,0
5904236,Sunny Private Room in NOPA,8261769,Jessica,?,Western Addition,37.77888058,-122.441417,Private room,90,2,12,11/9/2015,0.85,1,5
13800893,Private  apartment in SF downtown,20182398,Ahmad Ibrahim,?,Western Addition,37.78412974,-122.421773,Entire home/apt,150,1,0,,,1,79
5084563,2BR Modern & Sunny Hayes Valley Apt,1034521,John,?,Western Addition,37.77308474,-122.4251718,Entire home/apt,225,2,0,,,1,0
7984527,Private Room near Golden Gate Park,5230629,Sydney,?,Western Addition,37.77701116,-122.4460517,Private room,145,1,5,5/30/2016,0.48,1,363
6329731,Love San Francisco,15357373,Ding,?,Western Addition,37.77692353,-122.4461256,Private room,100,7,7,5/29/2016,0.57,4,315
4330861,2 Bedroom Victorian in NOPA,9836166,Kacie,?,Western Addition,37.77656695,-122.4455107,Entire home/apt,240,4,14,6/19/2016,0.75,2,29
60365,Central Victorian 3-Bedrms-2Baths!,279544,Emilie,?,Western Addition,37.76965594,-122.4349623,Entire home/apt,350,5,190,6/11/2016,2.82,2,206
8460474,Sunny Room in Hayes Valley  w/ View,7658806,Sarah,?,Western Addition,37.77402501,-122.4292659,Private room,75,4,7,6/12/2016,0.77,1,123
12948561,Unique Sunny Lower Haight flat,11418603,Keith,?,Western Addition,37.77250631,-122.4307105,Entire home/apt,350,3,2,6/27/2016,2,1,13
4183088,"Elegant, Sunny Victorian - Alamo Sq",1792703,Beth & Tom,?,Western Addition,37.7783696,-122.4344165,Entire home/apt,1100,2,5,2/17/2016,0.46,3,360
8705073,2Br with Queen Bed in Lower Haight!,45697565,David,?,Western Addition,37.77084506,-122.4303018,Entire home/apt,175,2,8,3/3/2016,0.92,1,0
11146277,Lower Pac Hts 2bd Penthouse w/ view,19538842,Christopher,?,Western Addition,37.78353786,-122.4428855,Entire home/apt,325,2,0,,,1,185
4744405,Modern Luxury w/ Patio Hayes Valley,994714,Brad,?,Western Addition,37.77637046,-122.4235815,Private room,180,3,5,5/30/2016,0.4,3,17
8311822,Large apartment centrally located,36324435,Katie,?,Western Addition,37.78620558,-122.424768,Entire home/apt,400,1,0,,,2,0
6329340,Beloved San Francisco,15357373,Ding,?,Western Addition,37.77831893,-122.4456101,Entire home/apt,500,5,3,12/19/2015,0.27,4,328
10918057,Cute Accessible Alamo Square 2BR,19933744,Drew,?,Western Addition,37.77620645,-122.4336825,Entire home/apt,630,2,0,,,1,0
1070037,3 bed apartment near Alamo Square,4196521,Patrick,?,Western Addition,37.77863571,-122.435607,Entire home/apt,275,5,4,7/26/2015,0.11,1,10
10704489,Hayes Valley Victorian Apartment,7205976,Keola,?,Western Addition,37.7733306,-122.4236555,Entire home/apt,1500,1,0,,,1,0
4297642,Spacious & cozy Hayes Valley studio,2530108,Lahari,?,Western Addition,37.77646263,-122.4259024,Entire home/apt,189,5,4,2/26/2016,0.19,1,182
13779778,Bright & Spacious Japantown 2Br Apt,54133960,Varun,?,Western Addition,37.78093277,-122.4324737,Entire home/apt,266,1,1,7/1/2016,1,2,343
1774461,"Spacious Victorian, Great Location!",3752652,Lindsay,?,Western Addition,37.78821053,-122.4387442,Private room,79,2,4,2/8/2016,0.13,1,2
8442634,Hayes Valley Beauty for Oracle Week,1217691,Rossella,?,Western Addition,37.77461216,-122.4275378,Entire home/apt,950,3,0,,,1,0
11338538,DREAMY SAN FRANCISCO HOME,59345311,Cali,?,Western Addition,37.78268955,-122.4284693,Entire home/apt,349,9,20,6/24/2016,4.76,1,330
5772013,Duboce Triangle apt w/Sun Deck,3968778,Sam,?,Western Addition,37.77162224,-122.4337492,Private room,180,2,2,6/24/2016,2,1,248
13685477,"Sunny, charming room in Haight",7076344,Taylor,?,Western Addition,37.77274154,-122.4369751,Private room,99,1,0,,,1,248
13696793,Private & minimal. Quiet flat,79859343,T,?,Western Addition,37.7696037,-122.433728,Private room,85,1,0,,,1,87
7043404,Garden 1 BR Apt - Alamo Square,9110206,Stephanie,?,Western Addition,37.77674298,-122.4369367,Entire home/apt,150,3,19,6/18/2016,2.21,1,25
12210859,1 Bdr Apt in the â¤ï¸ of SF,65674750,Kevin,?,Western Addition,37.78851607,-122.423093,Entire home/apt,101,7,2,6/19/2016,1.67,1,90
4461197,.Spacious Hayes Valley Flat,9632192,Lynn,?,Western Addition,37.77412283,-122.4233293,Entire home/apt,110,30,16,10/6/2015,0.82,8,219
11015501,"Cozy and comfy by Muni ""B""",57149589,Mingan,?,Western Addition,37.77667332,-122.4451562,Private room,79,1,0,,,4,365
2577727,"Central, Heated Floors & Cute Cats",3229901,Jing,?,Western Addition,37.77621264,-122.4268851,Entire home/apt,200,3,19,6/14/2016,0.7,2,1
9402993,Alamo Square Flat - Sleeps 8,48763599,Jimmy,?,Western Addition,37.77861563,-122.432209,Entire home/apt,300,1,3,6/12/2016,3,2,0
7673095,Hip Lower Haight Apartment,12050548,Eliza,?,Western Addition,37.76955783,-122.4300885,Entire home/apt,265,2,0,,,1,0
8377605,Startup Basecamp .Org 1 -CIVIC CENTER,9744251,Guillaume,?,Western Addition,37.78402914,-122.4235475,Entire home/apt,69,1,4,6/4/2016,0.58,12,362
12472335,Private room in beautiful Victorian,3838854,Colin,?,Western Addition,37.7747928,-122.4312003,Private room,85,4,2,5/16/2016,0.94,2,0
10813277,"Central, Comfortable, Quiet - SALE!",389286,Rob,?,Western Addition,37.77224982,-122.433859,Private room,119,3,3,6/20/2016,3,1,324
5969074,"Modern, Private Luxury Guest BR, BA",10456230,John,?,Western Addition,37.77243633,-122.4263475,Private room,99,1,71,6/19/2016,4.82,3,292
4936887,Huge 2 BR Flat in Historic Victorian with PARKING,3442905,Simone,?,Western Addition,37.7865932,-122.4422237,Entire home/apt,250,2,97,6/9/2016,5.47,4,199
2315086,"Pacific Heights, 2 rooms & parking!",11804983,Ron,?,Western Addition,37.78628604,-122.4456956,Private room,145,3,116,6/18/2016,4.09,1,247
11998353,Private Room on Alamo Square Park,48763599,Jimmy,?,Western Addition,37.77778546,-122.4320684,Private room,95,1,0,,,2,0
8426628,"Spacious flat, GREAT location",10297956,Howard,?,Western Addition,37.78562999,-122.4431675,Entire home/apt,650,4,2,10/12/2015,0.22,1,0
8934525,Sunny Hayes Valley Apartment,10587512,Jessica,?,Western Addition,37.77573865,-122.4235721,Private room,120,1,0,,,1,348
8017798,Cozy Room In Lower Haight,12587787,Billy,?,Western Addition,37.7716539,-122.433184,Private room,225,1,0,,,1,365
1086031,BEST CITY Location+Views=Happy&WOW!,5969644,Maura,?,Western Addition,37.78353523,-122.4274048,Private room,90,60,32,10/28/2015,0.84,1,1
13193793,Bedroom in Highrise,13620573,Jake,?,Western Addition,37.78451131,-122.4325946,Private room,89,2,1,6/2/2016,1,2,15
10998332,2B/2B Cozy Condo at Hayes Valley,5819863,Nan,?,Western Addition,37.77653507,-122.4258963,Entire home/apt,559,1,0,,,1,0
578097,2-Bed Lower Haight Apt with Deck!!!,560790,Karen,?,Western Addition,37.77052969,-122.4284775,Entire home/apt,225,3,10,6/6/2016,0.21,1,4
2130640,Modern Spacious 3BR/2BA Victorian,10870100,Han Chyi And Choon Hong,?,Western Addition,37.77004935,-122.4302464,Entire home/apt,250,2,7,10/11/2015,0.24,1,7
4476010,cozy one bedroom (one person only),8267207,Syd,?,Western Addition,37.77315463,-122.4242721,Entire home/apt,159,2,10,9/17/2015,0.64,1,352
9080921,Bunkbed 9 @ SunnySide Travel House,47226057,Sunnyside,?,Western Addition,37.78286531,-122.4378142,Shared room,55,2,23,6/13/2016,2.8,10,62
2887744,VICTORIAN DREAM HOUSE W/ PARKING,14757827,Pepijn,?,Western Addition,37.77710822,-122.4429515,Entire home/apt,750,3,84,6/10/2016,3.58,1,141
2499257,Gracious Contemporary Victorian,12791805,Kristi,?,Western Addition,37.78294509,-122.444759,Entire home/apt,800,3,8,6/14/2016,0.36,1,345
7715045,Heart of the City,21492507,Miki,?,Western Addition,37.77821267,-122.4311836,Entire home/apt,165,1,7,6/12/2016,0.67,1,75
6968158,Gorgeous Victorian in central SF!,17986295,Catherine,?,Western Addition,37.7784736,-122.4350218,Private room,125,2,20,6/19/2016,3.45,1,178
1249881,"Fun 2 bdr, w deck, middle of city",6610484,Joanna &  Justine,?,Western Addition,37.77346239,-122.4301527,Entire home/apt,395,4,43,6/27/2016,1.55,2,63
7761377,Large SF Apt in Trendy Neighborhood,8246027,Collin,?,Western Addition,37.77505009,-122.4297866,Entire home/apt,700,1,0,,,1,0
5309235,Awesome room in the BEST location,8261862,Elliott,?,Western Addition,37.77441809,-122.4347858,Private room,90,3,21,6/19/2016,1.25,1,188
10942561,"Spacious, Super Bowlers Welcome!",4163116,Austin,?,Western Addition,37.78962048,-122.4224435,Private room,260,2,0,,,1,0
8796172,Sunny Views Near The Painted Ladies,2195256,Haje & Ziah,?,Western Addition,37.77655985,-122.431936,Entire home/apt,225,2,20,6/26/2016,3.59,1,191
9080895,Bunkbed 8 @ SunnySide Travel House,47226057,Sunnyside,?,Western Addition,37.78118885,-122.43758,Shared room,55,2,27,6/14/2016,3.31,10,41
9080876,Bunkbed 7 @ SunnySide Travel House,47226057,Sunnyside,?,Western Addition,37.7818282,-122.4392529,Shared room,55,2,31,6/29/2016,3.77,10,61
5967901,Charming 2BR/1BA Victorian,30979016,Mary,?,Western Addition,37.77465863,-122.4270457,Entire home/apt,225,2,41,6/27/2016,2.99,1,8
8028929,Sun filled room in the Lower Haight,24534364,Dana,?,Western Addition,37.77171204,-122.4344615,Private room,90,1,66,7/1/2016,6.41,1,294
10866681,Room in 3bdrm central SF apt!,4262774,Ashwin,?,Western Addition,37.78124875,-122.4308984,Private room,65,5,0,,,2,0
1101546,Cutest Hayes Valley Apartment,4471256,Mark,?,Western Addition,37.77359526,-122.4272697,Entire home/apt,247,7,0,,,1,182
10998170,Large Pac Heights Apt.- Superbowl!,51669196,Matt,?,Western Addition,37.78563313,-122.444658,Entire home/apt,850,1,0,,,1,0
2101654,Spacious and Quiet Super Bowl Pad,887173,Herman,?,Western Addition,37.77259185,-122.4345761,Entire home/apt,400,2,0,,,1,0
971116,"modern, friendly, spacious, sunny",5269779,Michael,?,Western Addition,37.77713059,-122.4415839,Private room,120,1,101,4/30/2016,2.72,1,314
4100473,Large Alamo Square One Bedroom apt,8860167,William,?,Western Addition,37.77649156,-122.4367225,Entire home/apt,150,30,16,4/17/2016,0.84,1,306
13193535,Good location & cute apartment,73868195,Courtney,?,Western Addition,37.77624519,-122.4460025,Private room,84,1,1,6/6/2016,1,1,38
10948909,Cozy remodeled NOPA studio,4623964,Olya,?,Western Addition,37.77258722,-122.43712,Entire home/apt,500,1,0,,,1,0
11038085,Available Super Bowl Weekend!,57281254,Tanya,?,Western Addition,37.7731798,-122.4227681,Entire home/apt,650,2,0,,,1,0
13062609,Beautiful Pac Hghts Apart; Direct Backyard Access,36235368,Jake,?,Western Addition,37.7870966,-122.4453291,Private room,90,2,0,,,2,358
13084977,Master Bedroom w/ Private Bathroom,37171256,Linda,?,Western Addition,37.78558682,-122.4448126,Private room,99,1,1,5/25/2016,0.77,1,251
3523282,"Best location 2BR Condo, 1800 ft2",3363,Pedro,?,Western Addition,37.77096962,-122.4273931,Entire home/apt,160,30,2,8/22/2015,0.09,1,315
8193992,Lower Pacific Heights Gem,7745422,Sheila,?,Western Addition,37.78592641,-122.4450323,Private room,350,2,0,,,1,0
11047448,Large stylish room nr Alamo Square,8216920,Alex,?,Western Addition,37.77757809,-122.43971,Private room,82,3,13,6/7/2016,2.71,1,44
12845827,Sunny spacious 1 bdrm-Lower Haight,6366034,Purvi,?,Western Addition,37.77289994,-122.4254758,Entire home/apt,120,3,1,5/8/2016,0.54,1,0
1872399,Art Collector's Private Sunny Room,5848440,Tova,?,Western Addition,37.77718304,-122.4459664,Private room,220,2,2,9/16/2015,0.07,1,365
6903562,Alamo Square/Fillmore Distr. 1br!,36180518,Jordan,?,Western Addition,37.78087032,-122.4326005,Entire home/apt,175,1,2,8/18/2015,0.16,1,0
7329782,Cozy Queen - Private Room,37842000,Sophia,?,Western Addition,37.78593411,-122.4388458,Private room,105,1,47,6/24/2016,4.43,6,259
9080777,Bunkbed 5 @ SunnySide Travel House,47226057,Sunnyside,?,Western Addition,37.7812444,-122.4391308,Shared room,55,2,36,6/19/2016,4.41,10,57
10964917,PAC HEIGHTS Studio Superbowl 50,56877760,Craig,?,Western Addition,37.78857705,-122.4273438,Entire home/apt,350,1,0,,,1,0
9080727,Bunkbed 4 @ SunnySide Travel House,47226057,Sunnyside,?,Western Addition,37.78094139,-122.4379938,Shared room,55,2,40,6/22/2016,4.9,10,27
11636621,Beautifully Renovated Victorian,1423294,Tan,?,Western Addition,37.78609246,-122.4288507,Private room,220,1,0,,,2,363
7884670,Central SF: Big room @ Alamo Square,4290912,James,?,Western Addition,37.77639157,-122.4306171,Private room,80,1,0,,,1,0
1053136,Nopa spacious bedroom with a VIEW!,5790916,Drew,?,Western Addition,37.77896096,-122.440897,Private room,85,31,136,4/29/2016,4,1,8
10965948,Room in Traditional Victorian Flat,44124894,Diana,?,Western Addition,37.78648929,-122.4440592,Private room,100,2,0,,,1,0
9261535,Alamo Square Apartment,5710054,Chloe,?,Western Addition,37.77636114,-122.4371529,Entire home/apt,200,2,2,1/12/2016,0.27,1,198
10901583,"Hayes Valley Apt, San Francisco",30608826,Marni,?,Western Addition,37.77555659,-122.4285056,Entire home/apt,200,1,0,,,1,0
9080803,Bunkbed 6 @ SunnySide Travel House,47226057,Sunnyside,?,Western Addition,37.78283828,-122.4376439,Shared room,55,2,47,6/28/2016,5.64,10,57
10390390,Weekends in SF: 2BR in Lower Haight,8217087,Scott,?,Western Addition,37.7735405,-122.4329118,Entire home/apt,275,2,7,5/16/2016,1.41,1,0
7749985,Sunny Studio near Alamo Square,40736288,Sylvia,?,Western Addition,37.77795981,-122.4378957,Entire home/apt,130,2,11,6/12/2016,1.79,1,82
8701226,Super Bowl - Luxury Victorian Flat,18582461,Suzy,?,Western Addition,37.77715811,-122.4376775,Entire home/apt,3000,3,0,,,2,0
12812551,fillmore centre 1 bedroom,69865306,Fai,?,Western Addition,37.78195753,-122.4337495,Private room,137,1,1,5/2/2016,0.48,1,61
2081536,Private room in sun-filled SF flat,4389720,Elliot,?,Western Addition,37.77351846,-122.4344405,Private room,65,2,4,6/13/2016,0.23,1,0
13789885,Bright & Spacious Japantown Room,54133960,Varun,?,Western Addition,37.78202396,-122.4343345,Private room,95,1,0,,,2,359
6401914,1 Bdrm Apt on Alamo Square,33383798,Tiah,?,Western Addition,37.77660975,-122.4357627,Entire home/apt,225,1,0,,,1,0
4030494,Room available in Marina/Fillmore,19973814,Daisy,?,Western Addition,37.7881697,-122.4312234,Private room,50,2,15,9/24/2015,0.68,1,0
3890704,Charming Hayes Valley Vict. Flat,880855,Tony,?,Western Addition,37.77089668,-122.4285368,Entire home/apt,250,30,20,5/6/2016,1.05,1,302
10764310,Alamo Sq Victorian Company Offsites,5151338,Belinda,?,Western Addition,37.78059563,-122.4349965,Entire home/apt,400,1,1,4/1/2016,0.32,2,151
1769688,Private Bathroom & Bedroom +Parking in Sunny Flat,4297383,Rob,?,Western Addition,37.77960125,-122.4419933,Private room,139,5,62,6/12/2016,1.9,2,64
8209055,Classic & Lovely Pac Heights Studio,107051,Chloe,?,Western Addition,37.78834967,-122.4283342,Entire home/apt,150,4,4,5/27/2016,1.45,1,22
7783059,"Large, Sunny and Charming Alamo Apt",9709320,Jenna,?,Western Addition,37.77614852,-122.4452858,Entire home/apt,250,1,0,,,1,0
13676473,Family Friendly 2 bd Home by Western Addition,19288568,Raphael,?,Western Addition,37.781379,-122.4296289,Entire home/apt,380,3,0,,,1,19
1355744,1883 CARRIAGE HOUSE WITH PARKING,7354696,William-Allen,?,Western Addition,37.77146487,-122.4364827,Entire home/apt,430,4,5,4/8/2016,0.21,1,321
2142197,Spacious Classic SF Victorian!,10932979,Mike,?,Western Addition,37.77784522,-122.4451798,Entire home/apt,245,1,1,8/8/2015,0.09,1,0
13479950,Comfy Room in Sunny Apartment - Great Location!,17531615,David,?,Western Addition,37.76994544,-122.4322637,Private room,100,2,0,,,1,0
7844031,Perfect Victorian- New Construction,9434150,Barry,?,Western Addition,37.77127884,-122.4284068,Entire home/apt,400,3,2,11/15/2015,0.21,1,363
8777964,Alamo Square Painted Lady,12117196,Astrid,?,Western Addition,37.77547047,-122.4363072,Entire home/apt,2083,6,0,,,1,0
13136171,Cozy Micro Loft Studio-Best Location-Marble Bath,51590484,Lawrence,?,Western Addition,37.77031297,-122.4295757,Entire home/apt,120,1,12,7/1/2016,9.47,4,123
12546418,Upscale & Spacious - Prime Location,191813,David,?,Western Addition,37.78554705,-122.4458824,Private room,140,1,8,6/29/2016,5.71,1,77
6763120,"Clean, cozy room w/ PRIME location",23429315,Max,?,Western Addition,37.77723927,-122.4258743,Private room,120,2,14,5/31/2016,1.11,1,0
307891,Spacious 2 Bdrms 2.5 Ba W&D Parking,1039986,Patricia,?,Western Addition,37.7763452,-122.4232561,Entire home/apt,289,3,55,6/7/2016,2.89,1,7
9663167,Private Apt in Lower Pac Heights,35327656,Jana,?,Western Addition,37.78666948,-122.4261712,Entire home/apt,150,1,11,6/26/2016,1.58,1,154
1178281,Elegant 2Bdrm Top Flr -Alamo Square,5339076,Silvia,?,Western Addition,37.77766367,-122.4343714,Entire home/apt,295,3,29,6/20/2016,0.76,1,43
6402782,2 Bedroom Apt in NOPA with Parking,12372064,Julia L.,?,Western Addition,37.77700121,-122.4413104,Entire home/apt,235,5,29,6/17/2016,2.36,1,81
1864390,Fun & artsy 2 bdrm 2 ba Victorian,9686057,Kaleen,?,Western Addition,37.77656531,-122.4288331,Entire home/apt,243,30,134,5/16/2016,4.22,1,182
7484256,Hayes Valley Hideaway,39198082,Daniel,?,Western Addition,37.77696613,-122.4253702,Entire home/apt,165,3,55,5/31/2016,4.87,1,0
9548770,Lower Haight bedroom,3219620,Simon,?,Western Addition,37.77191153,-122.4304074,Private room,75,1,1,1/4/2016,0.17,1,188
6143487,Beautiful room in the heart of SF!,3519336,Fatima,?,Western Addition,37.77136664,-122.4317283,Private room,125,2,12,6/23/2016,6.32,1,202
1520790,Charming Victorian in NoPa,5410239,Leslie,?,Western Addition,37.7779319,-122.4460536,Entire home/apt,225,2,14,10/17/2014,0.42,1,273
10810541,Super Bowl-Alamo Sq- Large 3BR,4807295,Laura,?,Western Addition,37.77483318,-122.4348793,Entire home/apt,710,2,0,,,1,0
2077982,NOPA garden apartment,10501924,Karen,?,Western Addition,37.77818644,-122.439691,Entire home/apt,145,5,74,5/30/2016,2.4,5,242
10909045,2 Bedroom Apartment Pacific Heights,56539673,Jules,?,Western Addition,37.78811105,-122.4252822,Entire home/apt,400,1,0,,,1,0
8353194,Super Bowl - Historic SF Victorian,18582461,Suzy,?,Western Addition,37.77852042,-122.4370481,Entire home/apt,7500,5,0,,,2,0
11843050,Garden studio on Alamo Square Park,50685510,Matt,?,Western Addition,37.77822444,-122.4339134,Entire home/apt,139,5,4,6/23/2016,1.24,1,10
13689648,Beautiful Hayes Valley Home,31497586,Anna,?,Western Addition,37.7741622,-122.424914,Private room,100,4,0,,,1,89
10418322,Warm Victorian Room by Alamo Square,5151338,Belinda,?,Western Addition,37.77899537,-122.4351614,Private room,98,2,17,6/27/2016,4.9,2,25
10909400,Beautiful large 1brm Best Location,56540566,Damian,?,Western Addition,37.7696802,-122.43134,Entire home/apt,149,2,0,,,1,0
9615291,Sunny Duboce Triangle Spot,38865065,Leah,?,Western Addition,37.76958625,-122.4301079,Private room,120,1,3,2/25/2016,0.41,2,299
2209751,"Peaceful, clean Nopa bedroom",3926041,Oscar,?,Western Addition,37.77341637,-122.4356615,Private room,125,2,9,6/20/2016,1.86,1,357
12974077,Full 1 Bedroom Apartment with Balcony in Japantown,71405933,Hunter,?,Western Addition,37.78831334,-122.426703,Entire home/apt,175,1,1,6/27/2016,1,1,187
7601854,Sunny Private Room in Victorian Apt,21152466,Austin,?,Western Addition,37.77635632,-122.4450546,Private room,150,1,1,8/18/2015,0.09,1,0
